Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank
1985,FEMALE,EASTERN CAPE,Erika,13,70
1985,FEMALE,EASTERN CAPE,Nevaeh,13,70
1985,FEMALE,EASTERN CAPE,Nevaeh,13,70
1985,FEMALE,EASTERN CAPE,Carla,13,70
1985,FEMALE,EASTERN CAPE,Autumn,13,70
1985,FEMALE,EASTERN CAPE,Marilyn,13,70
1985,FEMALE,EASTERN CAPE,Marilyn,13,70
1985,FEMALE,EASTERN CAPE,Arielle,13,70
1985,FEMALE,EASTERN CAPE,Carla,13,70
1985,FEMALE,EASTERN CAPE,Pamela,13,70
1985,FEMALE,EASTERN CAPE,Erika,13,70
1985,FEMALE,EASTERN CAPE,Alma,13,70
1985,FEMALE,EASTERN CAPE,Alma,13,70
1985,FEMALE,EASTERN CAPE,Arielle,13,70
1985,FEMALE,EASTERN CAPE,Miranda,13,70
1985,FEMALE,EASTERN CAPE,Kailey,13,70
1985,FEMALE,EASTERN CAPE,Arya,13,70
1985,FEMALE,EASTERN CAPE,Autumn,13,70
1985,FEMALE,EASTERN CAPE,Alexia,13,70
1985,FEMALE,EASTERN CAPE,Miranda,13,70
1985,FEMALE,EASTERN CAPE,Alexis,13,70
1985,FEMALE,EASTERN CAPE,Rachel,12,71
1985,FEMALE,EASTERN CAPE,Annabelle,12,71
1985,FEMALE,EASTERN CAPE,Kaylin,12,71
1985,FEMALE,EASTERN CAPE,Monica,12,71
1985,FEMALE,EASTERN CAPE,Ayleen,12,71
1985,FEMALE,EASTERN CAPE,Cataleya,12,71
1985,FEMALE,EASTERN CAPE,Hazel,12,71
1985,FEMALE,EASTERN CAPE,Alessandra,12,71
1985,FEMALE,EASTERN CAPE,Bryanna,12,71
1985,FEMALE,EASTERN CAPE,Cataleya,12,71
1985,FEMALE,EASTERN CAPE,April,12,71
1985,FEMALE,EASTERN CAPE,Angeline,12,71
1985,FEMALE,EASTERN CAPE,Monica,12,71
1985,FEMALE,EASTERN CAPE,Ayleen,12,71
1985,FEMALE,EASTERN CAPE,Violeta,12,71
1985,FEMALE,EASTERN CAPE,Violeta,12,71
1985,FEMALE,EASTERN CAPE,Annalise,12,71
1985,FEMALE,EASTERN CAPE,Katie,12,71
1985,FEMALE,EASTERN CAPE,Gia,12,71
1985,FEMALE,EASTERN CAPE,Liana,12,71
1985,FEMALE,EASTERN CAPE,Bryanna,12,71
1985,FEMALE,EASTERN CAPE,Anaya,12,71
1985,FEMALE,EASTERN CAPE,Angeline,12,71
1985,FEMALE,EASTERN CAPE,Annabelle,12,71
1985,FEMALE,EASTERN CAPE,Annalise,12,71
1985,FEMALE,EASTERN CAPE,April,12,71
1985,FEMALE,EASTERN CAPE,Liana,12,71
1985,FEMALE,EASTERN CAPE,Francesca,12,71
1985,FEMALE,EASTERN CAPE,Valery,12,71
1985,FEMALE,EASTERN CAPE,Hazel,12,71
1985,FEMALE,EASTERN CAPE,Tatiana,12,71
1985,FEMALE,EASTERN CAPE,Celeste,12,71
1985,FEMALE,EASTERN CAPE,Rachel,12,71
1985,FEMALE,EASTERN CAPE,Valery,12,71
1985,FEMALE,EASTERN CAPE,Francesca,12,71
1985,FEMALE,EASTERN CAPE,Anaya,12,71
1985,FEMALE,EASTERN CAPE,Kaylin,12,71
1985,FEMALE,EASTERN CAPE,Katie,12,71
1985,FEMALE,EASTERN CAPE,Tatiana,12,71
1985,FEMALE,EASTERN CAPE,Rebecca,12,71
1985,FEMALE,EASTERN CAPE,Celeste,12,71
1985,FEMALE,EASTERN CAPE,Arely,11,72
1985,FEMALE,EASTERN CAPE,Jessie,11,72
1985,FEMALE,EASTERN CAPE,Heidi,11,72
1985,FEMALE,EASTERN CAPE,Jimena,11,72
1985,FEMALE,EASTERN CAPE,Catherine,11,72
1985,FEMALE,EASTERN CAPE,Ivanna,11,72
1985,FEMALE,EASTERN CAPE,Evangeline,11,72
1985,FEMALE,EASTERN CAPE,Eliza,11,72
1985,FEMALE,EASTERN CAPE,Eileen,11,72
1985,FEMALE,EASTERN CAPE,Catherine,11,72
1985,FEMALE,EASTERN CAPE,Kendra,11,72
1985,FEMALE,EASTERN CAPE,Brigitte,11,72
1985,FEMALE,EASTERN CAPE,Leyla,11,72
1985,FEMALE,EASTERN CAPE,Salome,11,72
1985,FEMALE,EASTERN CAPE,Arely,11,72
1985,FEMALE,EASTERN CAPE,Leyla,11,72
1985,FEMALE,EASTERN CAPE,Magaly,11,72
1985,FEMALE,EASTERN CAPE,Mikaela,11,72
1985,FEMALE,EASTERN CAPE,Skyler,11,72
1985,FEMALE,EASTERN CAPE,Eileen,11,72
1985,FEMALE,EASTERN CAPE,Mikaela,11,72
1985,FEMALE,EASTERN CAPE,Jimena,11,72
1985,FEMALE,EASTERN CAPE,Nina,11,72
1985,FEMALE,EASTERN CAPE,Paris,11,72
1985,FEMALE,EASTERN CAPE,Eliza,11,72
1985,FEMALE,EASTERN CAPE,Paris,11,72
1985,FEMALE,EASTERN CAPE,Salome,11,72
1985,FEMALE,EASTERN CAPE,Trinity,11,72
1985,FEMALE,EASTERN CAPE,Brigitte,11,72
1985,FEMALE,EASTERN CAPE,Ivanna,11,72
1985,FEMALE,EASTERN CAPE,Skyler,11,72
1985,FEMALE,EASTERN CAPE,Wendy,11,72
1985,FEMALE,EASTERN CAPE,Magaly,11,72
1985,FEMALE,EASTERN CAPE,Trinity,11,72
1985,FEMALE,EASTERN CAPE,Kendra,11,72
1985,FEMALE,EASTERN CAPE,Wendy,11,72
1985,FEMALE,EASTERN CAPE,Jessie,11,72
1985,FEMALE,EASTERN CAPE,Nina,11,72
1985,FEMALE,EASTERN CAPE,Evangeline,11,72
1985,FEMALE,EASTERN CAPE,Nyla,10,73
1985,FEMALE,EASTERN CAPE,Yasmin,10,73
1985,FEMALE,EASTERN CAPE,Cynthia,10,73
1985,FEMALE,EASTERN CAPE,Aurora,10,73
1985,FEMALE,EASTERN CAPE,Londyn,10,73
1985,FEMALE,EASTERN CAPE,Anabella,10,73
1985,FEMALE,EASTERN CAPE,Hailie,10,73
1985,FEMALE,EASTERN CAPE,Mariah,10,73
1985,FEMALE,EASTERN CAPE,Brielle,10,73
1985,FEMALE,EASTERN CAPE,Monserrat,10,73
1985,FEMALE,EASTERN CAPE,Brielle,10,73
1985,FEMALE,EASTERN CAPE,Brooke,10,73
1985,FEMALE,EASTERN CAPE,Aurora,10,73
1985,FEMALE,EASTERN CAPE,Cecilia,10,73
1985,FEMALE,EASTERN CAPE,Adelyn,10,73
1985,FEMALE,EASTERN CAPE,Litzy,10,73
1985,FEMALE,EASTERN CAPE,Carolina,10,73
1985,FEMALE,EASTERN CAPE,Kate,10,73
1985,FEMALE,EASTERN CAPE,Caroline,10,73
1985,FEMALE,EASTERN CAPE,Anabelle,10,73
1985,FEMALE,EASTERN CAPE,Nyla,10,73
1985,FEMALE,EASTERN CAPE,Ruth,10,73
1985,FEMALE,EASTERN CAPE,Caroline,10,73
1985,FEMALE,EASTERN CAPE,Keila,10,73
1985,FEMALE,EASTERN CAPE,Cecilia,10,73
1985,FEMALE,EASTERN CAPE,Kaylie,10,73
1985,FEMALE,EASTERN CAPE,Celine,10,73
1985,FEMALE,EASTERN CAPE,Ruth,10,73
1985,FEMALE,EASTERN CAPE,Joselyn,10,73
1985,FEMALE,EASTERN CAPE,Celine,10,73
1985,FEMALE,EASTERN CAPE,Alissa,10,73
1985,FEMALE,EASTERN CAPE,Izabella,10,73
1985,FEMALE,EASTERN CAPE,Christina,10,73
1985,FEMALE,EASTERN CAPE,Cynthia,10,73
1985,FEMALE,EASTERN CAPE,Joselyn,10,73
1985,FEMALE,EASTERN CAPE,Sienna,10,73
1985,FEMALE,EASTERN CAPE,Keila,10,73
1985,FEMALE,EASTERN CAPE,Hailie,10,73
1985,FEMALE,EASTERN CAPE,Izabella,10,73
1985,FEMALE,EASTERN CAPE,Monserrat,10,73
1985,FEMALE,EASTERN CAPE,Kate,10,73
1985,FEMALE,EASTERN CAPE,Christina,10,73
1985,FEMALE,EASTERN CAPE,Carolina,10,73
1985,FEMALE,EASTERN CAPE,Lillian,10,73
1985,FEMALE,EASTERN CAPE,Alissa,10,73
1985,FEMALE,EASTERN CAPE,Yasmin,10,73
1985,FEMALE,EASTERN CAPE,Adelyn,10,73
1985,FEMALE,EASTERN CAPE,Londyn,10,73
1985,FEMALE,EASTERN CAPE,Lillian,10,73
1985,FEMALE,EASTERN CAPE,Brooke,10,73
1985,FEMALE,EASTERN CAPE,Litzy,10,73
1985,FEMALE,EASTERN CAPE,Anabella,10,73
1985,FEMALE,EASTERN CAPE,Mariah,10,73
1985,FEMALE,EASTERN CAPE,Anabelle,10,73
1985,FEMALE,LIMPOPO,Lwazi,248,1
1985,FEMALE,LIMPOPO,Esther,233,2
1985,FEMALE,LIMPOPO,Esther,233,2
1985,FEMALE,LIMPOPO,Rachel,228,3
1985,FEMALE,LIMPOPO,Rachel,228,3
1985,FEMALE,LIMPOPO,Leah,206,4
1985,FEMALE,LIMPOPO,Leah,206,4
1985,FEMALE,LIMPOPO,norah,205,5
1985,FEMALE,LIMPOPO,Chaya,194,6
1985,FEMALE,LIMPOPO,Chaya,194,6
1985,FEMALE,LIMPOPO,Sarah,185,7
1985,FEMALE,LIMPOPO,Sarah,185,7
1985,FEMALE,LIMPOPO,Sophia,172,8
1985,FEMALE,LIMPOPO,Sophia,172,8
1985,FEMALE,LIMPOPO,Ava,146,9
1985,FEMALE,LIMPOPO,Ava,146,9
1985,FEMALE,LIMPOPO,Chana,143,10
1985,FEMALE,LIMPOPO,Miriam,143,10
1985,FEMALE,LIMPOPO,Emily,143,10
1985,FEMALE,LIMPOPO,Emily,143,10
1985,FEMALE,LIMPOPO,Mia,139,11
1985,FEMALE,LIMPOPO,Mia,139,11
1985,FEMALE,LIMPOPO,Charlotte,133,12
1985,FEMALE,LIMPOPO,Abigail,124,13
1985,FEMALE,LIMPOPO,Abigail,124,13
1985,FEMALE,LIMPOPO,Sara,121,14
1985,FEMALE,LIMPOPO,Isabella,117,15
1985,FEMALE,LIMPOPO,Isabella,117,15
1985,FEMALE,LIMPOPO,Ella,112,16
1985,FEMALE,LIMPOPO,Ella,112,16
1985,FEMALE,LIMPOPO,Sofia,110,17
1985,FEMALE,LIMPOPO,Sofia,110,17
1985,FEMALE,LIMPOPO,Maya,106,18
1985,FEMALE,LIMPOPO,Maya,106,18
1985,FEMALE,LIMPOPO,Elizabeth,101,19
1985,FEMALE,LIMPOPO,Elizabeth,101,19
1985,FEMALE,LIMPOPO,Rivka,100,20
1985,FEMALE,LIMPOPO,Rivka,100,20
1985,FEMALE,LIMPOPO,Zoe,96,21
1985,FEMALE,LIMPOPO,Anna,95,22
1985,FEMALE,LIMPOPO,Anna,95,22
1985,FEMALE,LIMPOPO,Gabriella,93,23
1985,FEMALE,LIMPOPO,Lily,88,24
1985,FEMALE,LIMPOPO,Lily,88,24
1985,FEMALE,LIMPOPO,Grace,86,25
1985,FEMALE,LIMPOPO,Raizy,84,26
1985,FEMALE,LIMPOPO,Alexandra,84,26
1985,FEMALE,LIMPOPO,Julia,84,26
1985,FEMALE,LIMPOPO,Alexandra,84,26
1985,FEMALE,LIMPOPO,Malka,84,26
1985,FEMALE,LIMPOPO,Raizy,84,26
1985,FEMALE,LIMPOPO,Malka,84,26
1985,FEMALE,LIMPOPO,Victoria,83,27
1985,FEMALE,LIMPOPO,Victoria,83,27
1985,FEMALE,LIMPOPO,Sipho,81,28
1985,FEMALE,LIMPOPO,Sipho,81,28
1985,FEMALE,LIMPOPO,Stella,78,29
1985,FEMALE,LIMPOPO,Stella,78,29
1985,FEMALE,LIMPOPO,Faigy,74,30
1985,FEMALE,LIMPOPO,Eva,74,30
1985,FEMALE,LIMPOPO,Eva,74,30
1985,FEMALE,LIMPOPO,Amelia,73,31
1985,FEMALE,LIMPOPO,Amelia,73,31
1985,FEMALE,LIMPOPO,Malky,70,32
1985,FEMALE,LIMPOPO,Nora,70,32
1985,FEMALE,LIMPOPO,Malky,70,32
1985,FEMALE,LIMPOPO,Nora,70,32
1985,FEMALE,LIMPOPO,Madison,68,33
1985,FEMALE,LIMPOPO,Gitty,68,33
1985,FEMALE,LIMPOPO,Madison,68,33
1985,FEMALE,LIMPOPO,Gitty,68,33
1985,FEMALE,LIMPOPO,Avery,66,34
1985,FEMALE,LIMPOPO,Eleanor,65,35
1985,FEMALE,LIMPOPO,Eleanor,65,35
1985,FEMALE,LIMPOPO,Evelyn,64,36
1985,FEMALE,LIMPOPO,Hannah,64,36
1985,FEMALE,LIMPOPO,Evelyn,64,36
1985,FEMALE,LIMPOPO,Penelope,63,37
1985,FEMALE,LIMPOPO,Penelope,63,37
1985,FEMALE,LIMPOPO,Mila,62,38
1985,FEMALE,LIMPOPO,Vivian,61,39
1985,FEMALE,LIMPOPO,Vivian,61,39
1985,FEMALE,LIMPOPO,Yitty,59,40
1985,FEMALE,LIMPOPO,Yitty,59,40
1985,FEMALE,LIMPOPO,Madeline,59,40
1985,FEMALE,LIMPOPO,Lucy,58,41
1985,FEMALE,LIMPOPO,Lucy,58,41
1985,FEMALE,LIMPOPO,Samantha,57,42
1985,FEMALE,LIMPOPO,Samantha,57,42
1985,FEMALE,LIMPOPO,Sophie,56,43
1985,FEMALE,LIMPOPO,Alice,56,43
1985,FEMALE,LIMPOPO,Sophie,56,43
1985,FEMALE,LIMPOPO,Rose,55,44
1985,FEMALE,LIMPOPO,Shaindy,55,44
1985,FEMALE,LIMPOPO,Rose,55,44
1985,FEMALE,LIMPOPO,Layla,55,44
1985,FEMALE,LIMPOPO,Layla,55,44
1985,FEMALE,LIMPOPO,Emilia,54,45
1985,FEMALE,LIMPOPO,Emilia,54,45
1985,FEMALE,LIMPOPO,Rivky,52,46
1985,FEMALE,LIMPOPO,Rivky,52,46
1985,FEMALE,LIMPOPO,Talia,49,47
1985,FEMALE,LIMPOPO,Eliana,49,47
1985,FEMALE,LIMPOPO,Eliana,49,47
1985,FEMALE,LIMPOPO,Naomi,49,47
1985,FEMALE,LIMPOPO,Violet,49,47
1985,FEMALE,LIMPOPO,Naomi,49,47
1985,FEMALE,LIMPOPO,Violet,49,47
1985,FEMALE,LIMPOPO,Talia,49,47
1985,FEMALE,LIMPOPO,Ruby,48,48
1985,FEMALE,LIMPOPO,Ruby,48,48
1985,FEMALE,LIMPOPO,Devorah,47,49
1985,FEMALE,LIMPOPO,Devorah,47,49
1985,FEMALE,LIMPOPO,Angelina,46,50
1985,FEMALE,LIMPOPO,Toby,46,50
1985,FEMALE,LIMPOPO,Toby,46,50
1985,FEMALE,LIMPOPO,Maria,45,51
1985,FEMALE,LIMPOPO,Aria,45,51
1985,FEMALE,LIMPOPO,Valentina,45,51
1985,FEMALE,LIMPOPO,Valentina,45,51
1985,FEMALE,LIMPOPO,Caroline,45,51
1985,FEMALE,LIMPOPO,Maria,45,51
1985,FEMALE,LIMPOPO,Caroline,45,51
1985,FEMALE,LIMPOPO,Aria,45,51
1985,FEMALE,LIMPOPO,Natalie,44,52
1985,FEMALE,LIMPOPO,Sienna,44,52
1985,FEMALE,LIMPOPO,Beatrice,44,52
1985,FEMALE,LIMPOPO,Beatrice,44,52
1985,FEMALE,LIMPOPO,Sienna,44,52
1985,FEMALE,LIMPOPO,Rebecca,43,53
1985,FEMALE,LIMPOPO,Claire,43,53
1985,FEMALE,LIMPOPO,Sadie,43,53
1985,FEMALE,LIMPOPO,Claire,43,53
1985,FEMALE,LIMPOPO,Sadie,43,53
1985,FEMALE,LIMPOPO,Rebecca,43,53
1985,FEMALE,LIMPOPO,Kayla,42,54
1985,FEMALE,LIMPOPO,Katherine,42,54
1985,FEMALE,LIMPOPO,Eloise,42,54
1985,FEMALE,LIMPOPO,Lila,42,54
1985,FEMALE,LIMPOPO,Eloise,42,54
1985,FEMALE,LIMPOPO,Lila,42,54
1985,FEMALE,LIMPOPO,Kayla,42,54
1985,FEMALE,LIMPOPO,Nicole,41,55
1985,FEMALE,LIMPOPO,Ariana,41,55
1985,FEMALE,LIMPOPO,Ariana,41,55
1985,FEMALE,LIMPOPO,Harper,41,55
1985,FEMALE,LIMPOPO,Nina,41,55
1985,FEMALE,LIMPOPO,Nina,41,55
1985,FEMALE,LIMPOPO,Nicole,41,55
1985,FEMALE,LIMPOPO,Harper,41,55
1985,FEMALE,LIMPOPO,Scarlett,40,56
1985,FEMALE,LIMPOPO,Lillian,40,56
1985,FEMALE,LIMPOPO,Scarlett,40,56
1985,FEMALE,LIMPOPO,Lillian,40,56
1985,FEMALE,LIMPOPO,Francesca,39,57
1985,FEMALE,LIMPOPO,Baila,39,57
1985,FEMALE,LIMPOPO,Chava,39,57
1985,FEMALE,LIMPOPO,Chava,39,57
1985,FEMALE,LIMPOPO,Josephine,39,57
1985,FEMALE,LIMPOPO,Francesca,39,57
1985,FEMALE,LIMPOPO,Baila,39,57
1985,FEMALE,LIMPOPO,Gianna,38,58
1985,FEMALE,LIMPOPO,Gianna,38,58
1985,FEMALE,LIMPOPO,Alexa,37,59
1985,FEMALE,LIMPOPO,Alexa,37,59
1985,FEMALE,LIMPOPO,Catherine,37,59
1985,FEMALE,LIMPOPO,Catherine,37,59
1985,FEMALE,LIMPOPO,Clara,36,60
1985,FEMALE,LIMPOPO,Alyssa,36,60
1985,FEMALE,LIMPOPO,Alyssa,36,60
1985,FEMALE,LIMPOPO,Vivienne,36,60
1985,FEMALE,LIMPOPO,Fiona,36,60
1985,FEMALE,LIMPOPO,Vivienne,36,60
1985,FEMALE,LIMPOPO,Clara,36,60
1985,FEMALE,LIMPOPO,Fiona,36,60
1985,FEMALE,LIMPOPO,Madeleine,35,61
1985,FEMALE,LIMPOPO,Madeleine,35,61
1985,FEMALE,LIMPOPO,Hindy,34,62
1985,FEMALE,LIMPOPO,Hindy,34,62
1985,FEMALE,LIMPOPO,Bella,33,63
1985,FEMALE,LIMPOPO,Audrey,33,63
1985,FEMALE,LIMPOPO,Brooke,33,63
1985,FEMALE,LIMPOPO,Margaret,33,63
1985,FEMALE,LIMPOPO,Audrey,33,63
1985,FEMALE,LIMPOPO,Margaret,33,63
1985,FEMALE,LIMPOPO,Chany,33,63
1985,FEMALE,LIMPOPO,Bella,33,63
1985,FEMALE,LIMPOPO,Brooke,33,63
1985,FEMALE,LIMPOPO,Dylan,33,63
1985,FEMALE,LIMPOPO,Chany,33,63
1985,FEMALE,LIMPOPO,Dylan,33,63
1985,FEMALE,LIMPOPO,Lauren,33,63
1985,FEMALE,LIMPOPO,Lauren,33,63
1985,FEMALE,LIMPOPO,Ariella,32,64
1985,FEMALE,LIMPOPO,Juliette,32,64
1985,FEMALE,LIMPOPO,Ariella,32,64
1985,FEMALE,LIMPOPO,Batsheva,32,64
1985,FEMALE,LIMPOPO,Batsheva,32,64
1985,FEMALE,LIMPOPO,Juliette,32,64
1985,FEMALE,LIMPOPO,Riley,31,65
1985,FEMALE,LIMPOPO,Isla,31,65
1985,FEMALE,LIMPOPO,Arianna,31,65
1985,FEMALE,LIMPOPO,Arianna,31,65
1985,FEMALE,LIMPOPO,Sury,31,65
1985,FEMALE,LIMPOPO,Riley,31,65
1985,FEMALE,LIMPOPO,Juliet,31,65
1985,FEMALE,LIMPOPO,Juliet,31,65
1985,FEMALE,LIMPOPO,Ellie,31,65
1985,FEMALE,LIMPOPO,Rochel,31,65
1985,FEMALE,LIMPOPO,Isla,31,65
1985,FEMALE,LIMPOPO,Rochel,31,65
1985,FEMALE,LIMPOPO,Libby,30,66
1985,FEMALE,LIMPOPO,Maeve,30,66
1985,FEMALE,LIMPOPO,Lea,30,66
1985,FEMALE,LIMPOPO,Maeve,30,66
1985,FEMALE,LIMPOPO,Juliana,30,66
1985,FEMALE,LIMPOPO,Nechama,30,66
1985,FEMALE,LIMPOPO,Libby,30,66
1985,FEMALE,LIMPOPO,Isabel,30,66
1985,FEMALE,LIMPOPO,Isabel,30,66
1985,FEMALE,LIMPOPO,Pessy,30,66
1985,FEMALE,LIMPOPO,Lea,30,66
1985,FEMALE,LIMPOPO,Juliana,30,66
1985,FEMALE,LIMPOPO,Fraidy,29,67
1985,FEMALE,LIMPOPO,Lucia,29,67
1985,FEMALE,LIMPOPO,Fraidy,29,67
1985,FEMALE,LIMPOPO,Mindy,29,67
1985,FEMALE,LIMPOPO,Lucia,29,67
1985,FEMALE,LIMPOPO,Blima,29,67
1985,FEMALE,LIMPOPO,Noa,28,68
1985,FEMALE,LIMPOPO,Mary,28,68
1985,FEMALE,LIMPOPO,Noa,28,68
1985,FEMALE,LIMPOPO,Mary,28,68
1985,FEMALE,LIMPOPO,Yocheved,28,68
1985,FEMALE,LIMPOPO,Lena,28,68
1985,FEMALE,LIMPOPO,Dina,28,68
1985,FEMALE,LIMPOPO,Dina,28,68
1985,FEMALE,LIMPOPO,Yocheved,28,68
1985,FEMALE,LIMPOPO,norah,27,69
1985,FEMALE,LIMPOPO,Molly,27,69
1985,FEMALE,LIMPOPO,Blimy,27,69
1985,FEMALE,LIMPOPO,Blimy,27,69
1985,FEMALE,LIMPOPO,Phoebe,27,69
1985,FEMALE,LIMPOPO,Elena,27,69
1985,FEMALE,LIMPOPO,Elena,27,69
1985,FEMALE,LIMPOPO,norah,27,69
1985,FEMALE,LIMPOPO,Molly,27,69
1985,FEMALE,LIMPOPO,Phoebe,27,69
1985,FEMALE,LIMPOPO,Georgia,26,70
1985,FEMALE,LIMPOPO,Quinn,26,70
1985,FEMALE,LIMPOPO,Willa,26,70
1985,FEMALE,LIMPOPO,Anastasia,26,70
1985,FEMALE,LIMPOPO,Annabelle,26,70
1985,FEMALE,LIMPOPO,Anastasia,26,70
1985,FEMALE,LIMPOPO,Annabelle,26,70
1985,FEMALE,LIMPOPO,Yides,26,70
1985,FEMALE,LIMPOPO,Georgia,26,70
1985,FEMALE,LIMPOPO,Isabelle,26,70
1985,FEMALE,LIMPOPO,Mackenzie,26,70
1985,FEMALE,LIMPOPO,Zoey,26,70
1985,FEMALE,LIMPOPO,Yides,26,70
1985,FEMALE,LIMPOPO,Willa,26,70
1985,FEMALE,LIMPOPO,Mackenzie,26,70
1985,FEMALE,LIMPOPO,Quinn,26,70
1985,FEMALE,LIMPOPO,Jane,25,71
1985,FEMALE,LIMPOPO,Diana,25,71
1985,FEMALE,LIMPOPO,Yehudis,25,71
1985,FEMALE,LIMPOPO,Sabrina,25,71
1985,FEMALE,LIMPOPO,Diana,25,71
1985,FEMALE,LIMPOPO,Sloane,25,71
1985,FEMALE,LIMPOPO,Zissy,25,71
1985,FEMALE,LIMPOPO,Yehudis,25,71
1985,FEMALE,LIMPOPO,WILSON,25,71
1985,FEMALE,LIMPOPO,Sloane,25,71
1985,FEMALE,LIMPOPO,Sabrina,25,71
1985,FEMALE,LIMPOPO,Zissy,25,71
1985,FEMALE,LIMPOPO,Jane,25,71
1985,FEMALE,LIMPOPO,Faiga,24,72
1985,FEMALE,LIMPOPO,Taylor,24,72
1985,FEMALE,LIMPOPO,Cecilia,24,72
1985,FEMALE,LIMPOPO,Taylor,24,72
1985,FEMALE,LIMPOPO,Adele,24,72
1985,FEMALE,LIMPOPO,Shira,24,72
1985,FEMALE,LIMPOPO,Madelyn,24,72
1985,FEMALE,LIMPOPO,Elle,24,72
1985,FEMALE,LIMPOPO,Adele,24,72
1985,FEMALE,LIMPOPO,Hazel,24,72
1985,FEMALE,LIMPOPO,Faiga,24,72
1985,FEMALE,LIMPOPO,Elle,24,72
1985,FEMALE,LIMPOPO,Cecilia,24,72
1985,FEMALE,LIMPOPO,Genevieve,23,73
1985,FEMALE,LIMPOPO,Sydney,23,73
1985,FEMALE,LIMPOPO,Devora,23,73
1985,FEMALE,LIMPOPO,Genevieve,23,73
1985,FEMALE,LIMPOPO,Danielle,23,73
1985,FEMALE,LIMPOPO,Liba,23,73
1985,FEMALE,LIMPOPO,Daniella,23,73
1985,FEMALE,LIMPOPO,Giuliana,23,73
1985,FEMALE,LIMPOPO,Giuliana,23,73
1985,FEMALE,LIMPOPO,Jenna,23,73
1985,FEMALE,LIMPOPO,Pearl,23,73
1985,FEMALE,LIMPOPO,Jenna,23,73
1985,FEMALE,LIMPOPO,Laila,23,73
1985,FEMALE,LIMPOPO,Michelle,23,73
1985,FEMALE,LIMPOPO,Maryam,23,73
1985,FEMALE,LIMPOPO,Alexis,23,73
1985,FEMALE,LIMPOPO,Laila,23,73
1985,FEMALE,LIMPOPO,Devora,23,73
1985,FEMALE,LIMPOPO,Pearl,23,73
1985,FEMALE,LIMPOPO,Adriana,23,73
1985,FEMALE,LIMPOPO,Michelle,23,73
1985,FEMALE,LIMPOPO,Liba,23,73
1985,FEMALE,LIMPOPO,Sydney,23,73
1985,FEMALE,LIMPOPO,Adriana,23,73
1985,FEMALE,LIMPOPO,Maryam,23,73
1985,FEMALE,LIMPOPO,Alexis,23,73
1985,FEMALE,LIMPOPO,Daniella,23,73
1985,FEMALE,LIMPOPO,Danielle,23,73
1985,FEMALE,LIMPOPO,Liliana,22,74
1985,FEMALE,LIMPOPO,Ahuva,22,74
1985,FEMALE,LIMPOPO,Adina,22,74
1985,FEMALE,LIMPOPO,Laura,22,74
1985,FEMALE,LIMPOPO,Paige,22,74
1985,FEMALE,LIMPOPO,Frances,22,74
1985,FEMALE,LIMPOPO,Esty,22,74
1985,FEMALE,LIMPOPO,Bracha,22,74
1985,FEMALE,LIMPOPO,Liliana,22,74
1985,FEMALE,LIMPOPO,Hailey,22,74
1985,FEMALE,LIMPOPO,Adina,22,74
1985,FEMALE,LIMPOPO,Bracha,22,74
1985,FEMALE,LIMPOPO,Paige,22,74
1985,FEMALE,LIMPOPO,Frances,22,74
1985,FEMALE,LIMPOPO,Hailey,22,74
1985,FEMALE,LIMPOPO,Esty,22,74
1985,FEMALE,LIMPOPO,Simone,22,74
1985,FEMALE,LIMPOPO,Simone,22,74
1985,FEMALE,LIMPOPO,Addison,22,74
1985,FEMALE,LIMPOPO,Addison,22,74
1985,FEMALE,LIMPOPO,Reese,22,74
1985,FEMALE,LIMPOPO,Eliza,21,75
1985,FEMALE,LIMPOPO,Shifra,21,75
1985,FEMALE,LIMPOPO,Alessia,20,76
1985,FEMALE,LIMPOPO,Alessia,20,76
1985,FEMALE,LIMPOPO,Lola,20,76
1985,FEMALE,LIMPOPO,Henchy,20,76
1985,FEMALE,LIMPOPO,Ivy,20,76
1985,FEMALE,LIMPOPO,Charlie,20,76
1985,FEMALE,LIMPOPO,Henchy,20,76
1985,FEMALE,LIMPOPO,Charlie,20,76
1985,FEMALE,LIMPOPO,Lola,20,76
1985,FEMALE,LIMPOPO,Olive,19,77
1985,FEMALE,LIMPOPO,Piper,19,77
1985,FEMALE,LIMPOPO,Lyla,19,77
1985,FEMALE,LIMPOPO,Adelaide,19,77
1985,FEMALE,LIMPOPO,Adelaide,19,77
1985,FEMALE,LIMPOPO,Shoshana,19,77
1985,FEMALE,LIMPOPO,Milana,19,77
1985,FEMALE,LIMPOPO,Perel,19,77
1985,FEMALE,LIMPOPO,Mariam,19,77
1985,FEMALE,LIMPOPO,Piper,19,77
1985,FEMALE,LIMPOPO,Alina,19,77
1985,FEMALE,LIMPOPO,Margot,19,77
1985,FEMALE,LIMPOPO,Amira,19,77
1985,FEMALE,LIMPOPO,Cora,19,77
1985,FEMALE,LIMPOPO,Milana,19,77
1985,FEMALE,LIMPOPO,Olive,19,77
1985,FEMALE,LIMPOPO,Cora,19,77
1985,FEMALE,LIMPOPO,Hadley,19,77
1985,FEMALE,LIMPOPO,Shoshana,19,77
1985,FEMALE,LIMPOPO,Mariam,19,77
1985,FEMALE,LIMPOPO,Perel,19,77
1985,FEMALE,LIMPOPO,Lyla,19,77
1985,FEMALE,LIMPOPO,Hadley,19,77
